,loss,label,start
357,0.4498717486858368,0,2023-07-17 07:40:00
358,0.15165676176548004,0,2023-07-17 07:55:00
359,0.5494590997695923,0,2023-07-17 08:10:00
360,0.37532541155815125,0,2023-07-17 08:25:00
361,0.5880307555198669,0,2023-07-17 08:40:00
362,0.4940047860145569,0,2023-07-17 08:55:00
363,0.42247438430786133,0,2023-07-17 09:10:00
364,0.45369863510131836,0,2023-07-17 09:25:00
365,0.4734969139099121,0,2023-07-17 09:40:00
366,0.3986091911792755,0,2023-07-17 09:55:00
367,0.12831103801727295,0,2023-07-17 10:10:00
368,0.22083216905593872,0,2023-07-17 10:25:00
369,0.7393592596054077,0,2023-07-17 10:40:00
370,0.45091819763183594,0,2023-07-17 10:55:00
371,0.721705973148346,0,2023-07-17 11:10:00
372,0.6150467991828918,0,2023-07-17 11:25:00
373,0.3599357008934021,0,2023-07-17 11:40:00
374,0.49950405955314636,0,2023-07-17 11:55:00
375,0.3612080514431,0,2023-07-17 12:10:00
376,0.6121311783790588,0,2023-07-17 12:25:00
377,0.4617639183998108,0,2023-07-17 12:40:00
378,0.2765956521034241,0,2023-07-17 12:55:00
379,0.4277607798576355,0,2023-07-17 13:10:00
380,0.38046249747276306,0,2023-07-17 13:25:00
381,0.52292799949646,0,2023-07-17 13:40:00
382,0.3666733205318451,0,2023-07-17 13:55:00
383,-0.48518437147140503,0,2023-07-17 14:10:00
384,-0.9406824111938477,0,2023-07-17 14:25:00
385,-0.9303078055381775,0,2023-07-17 14:40:00
386,-0.9770072102546692,0,2023-07-17 14:55:00
387,-0.8925496935844421,0,2023-07-17 15:10:00
388,-0.9943171739578247,0,2023-07-17 15:25:00
389,-1.158355951309204,0,2023-07-17 15:40:00
390,-1.1613070964813232,0,2023-07-17 15:55:00
391,-1.4251277446746826,0,2023-07-17 16:10:00
392,-1.1947039365768433,0,2023-07-17 16:25:00
393,-1.2144938707351685,0,2023-07-17 16:40:00
394,-1.153703212738037,0,2023-07-17 16:55:00
395,-1.2005470991134644,0,2023-07-17 17:10:00
396,-1.2102676630020142,0,2023-07-17 17:25:00
397,-1.150813341140747,0,2023-07-17 17:40:00
398,-1.0494117736816406,0,2023-07-17 17:55:00
399,-0.8996671438217163,0,2023-07-17 18:10:00
400,-1.0614514350891113,0,2023-07-17 18:25:00
401,-0.4585687518119812,0,2023-07-17 18:40:00
402,0.3534047603607178,0,2023-07-17 18:55:00
403,0.3549565076828003,0,2023-07-17 19:10:00
404,0.5205482840538025,0,2023-07-17 19:25:00
405,0.5032902956008911,0,2023-07-17 19:40:00
406,0.5624262094497681,0,2023-07-17 19:55:00
407,0.4439801871776581,0,2023-07-17 20:10:00
408,0.31155720353126526,0,2023-07-17 20:25:00
409,0.554124653339386,0,2023-07-17 20:40:00
410,0.6332505941390991,0,2023-07-17 20:55:00
411,0.49965596199035645,0,2023-07-17 21:10:00
412,0.5051378011703491,0,2023-07-17 21:25:00
413,0.3650171756744385,0,2023-07-17 21:40:00
414,0.6399643421173096,0,2023-07-17 21:55:00
415,0.3983251750469208,0,2023-07-17 22:10:00
416,0.5561259388923645,0,2023-07-17 22:25:00
417,0.7913678288459778,0,2023-07-17 22:40:00
418,0.48435354232788086,0,2023-07-17 22:55:00
419,0.6385501623153687,0,2023-07-17 23:10:00
420,0.5907155871391296,0,2023-07-17 23:25:00
421,0.8036938905715942,0,2023-07-17 23:40:00
422,0.6648974418640137,0,2023-07-17 23:55:00
423,0.5092480182647705,0,2023-07-18 00:10:00
424,0.5127944946289062,0,2023-07-18 00:25:00
425,0.46900269389152527,0,2023-07-18 00:40:00
426,0.5124938488006592,0,2023-07-18 00:55:00
427,0.3276563584804535,0,2023-07-18 01:10:00
428,0.532177746295929,0,2023-07-18 01:25:00
429,0.49526146054267883,0,2023-07-18 01:40:00
430,0.6303547620773315,0,2023-07-18 01:55:00
431,0.5800661444664001,0,2023-07-18 02:10:00
432,0.49194401502609253,0,2023-07-18 02:25:00
433,0.22631105780601501,0,2023-07-18 02:40:00
434,0.7571538686752319,0,2023-07-18 02:55:00
435,0.6240309476852417,0,2023-07-18 03:10:00
436,0.3064689338207245,0,2023-07-18 03:25:00
437,0.6634204387664795,0,2023-07-18 03:40:00
438,0.8444710373878479,0,2023-07-18 03:55:00
439,0.5533826351165771,0,2023-07-18 04:10:00
440,0.7455485463142395,0,2023-07-18 04:25:00
441,0.5063666105270386,0,2023-07-18 04:40:00
442,0.5147889256477356,0,2023-07-18 04:55:00
443,0.6104251146316528,0,2023-07-18 05:10:00
444,0.4738823175430298,0,2023-07-18 05:25:00
445,0.5860533714294434,0,2023-07-18 05:40:00
446,0.6537318229675293,0,2023-07-18 05:55:00
447,0.3535998463630676,0,2023-07-18 06:10:00
448,0.4438481330871582,0,2023-07-18 06:25:00
449,0.351893812417984,0,2023-07-18 06:40:00
450,0.7132173180580139,0,2023-07-18 06:55:00
451,0.20724499225616455,0,2023-07-18 07:10:00
452,0.44624069333076477,0,2023-07-18 07:25:00
453,0.6037666201591492,0,2023-07-18 07:40:00
454,0.7225081324577332,0,2023-07-18 07:55:00
455,0.6916510462760925,0,2023-07-18 08:10:00
456,0.40638023614883423,0,2023-07-18 08:25:00
457,0.6684603691101074,0,2023-07-18 08:40:00
458,-0.0451638326048851,0,2023-07-18 08:55:00
459,0.2156224399805069,0,2023-07-18 09:10:00
460,0.32058218121528625,0,2023-07-18 09:25:00
461,0.37939873337745667,0,2023-07-18 09:40:00
462,0.5444854497909546,0,2023-07-18 09:55:00
463,0.29308053851127625,0,2023-07-18 10:10:00
464,-0.003284808248281479,0,2023-07-18 10:25:00
465,0.32719936966896057,0,2023-07-18 10:40:00
466,0.1660829335451126,0,2023-07-18 10:55:00
467,-0.5407112240791321,0,2023-07-18 11:10:00
468,-0.43522849678993225,0,2023-07-18 11:25:00
469,0.3485995829105377,0,2023-07-18 11:40:00
470,0.6534440517425537,0,2023-07-18 11:55:00
471,0.5722054839134216,0,2023-07-18 12:10:00
472,0.5608943104743958,0,2023-07-18 12:25:00
473,0.531565248966217,0,2023-07-18 12:40:00
474,0.385036826133728,0,2023-07-18 12:55:00
475,0.6788234710693359,0,2023-07-18 13:10:00
476,0.5297478437423706,0,2023-07-18 13:25:00
477,0.5132142901420593,0,2023-07-18 13:40:00
478,0.4197206199169159,0,2023-07-18 13:55:00
479,0.046281855553388596,0,2023-07-18 14:10:00
480,-0.8350728750228882,0,2023-07-18 14:25:00
481,-1.0357303619384766,0,2023-07-18 14:40:00
482,-0.9636114239692688,0,2023-07-18 14:55:00
483,-0.914749801158905,0,2023-07-18 15:10:00
484,-0.9717333912849426,0,2023-07-18 15:25:00
485,-1.1871378421783447,0,2023-07-18 15:40:00
486,-1.2357720136642456,0,2023-07-18 15:55:00
487,-1.288751482963562,0,2023-07-18 16:10:00
488,-1.3077874183654785,0,2023-07-18 16:25:00
489,-1.3687047958374023,0,2023-07-18 16:40:00
490,-1.2895444631576538,0,2023-07-18 16:55:00
491,-1.2792221307754517,0,2023-07-18 17:10:00
492,-1.2432432174682617,0,2023-07-18 17:25:00
493,-1.276954174041748,0,2023-07-18 17:40:00
494,-1.2970830202102661,0,2023-07-18 17:55:00
495,-1.3122196197509766,0,2023-07-18 18:10:00
496,-1.281556487083435,0,2023-07-18 18:25:00
497,-1.2035006284713745,0,2023-07-18 18:40:00
498,-1.2128206491470337,0,2023-07-18 18:55:00
499,-1.1069772243499756,0,2023-07-18 19:10:00
500,-0.9261449575424194,0,2023-07-18 19:25:00
501,0.25940224528312683,0,2023-07-18 19:40:00
502,0.5736844539642334,0,2023-07-18 19:55:00
503,0.4044654071331024,0,2023-07-18 20:10:00
504,0.42815592885017395,0,2023-07-18 20:25:00
505,0.6335797309875488,0,2023-07-18 20:40:00
506,0.1793173849582672,0,2023-07-18 20:55:00
507,0.5944672226905823,0,2023-07-18 21:10:00
508,0.18736451864242554,0,2023-07-18 21:25:00
509,0.28451380133628845,0,2023-07-18 21:40:00
510,0.6293670535087585,0,2023-07-18 21:55:00
511,0.7439056038856506,0,2023-07-18 22:10:00
512,0.5467610955238342,0,2023-07-18 22:25:00
513,0.6049320101737976,0,2023-07-18 22:40:00
514,0.6880502700805664,0,2023-07-18 22:55:00
515,0.4958157539367676,0,2023-07-18 23:10:00
516,0.5206401944160461,0,2023-07-18 23:25:00
517,0.624721109867096,0,2023-07-18 23:40:00
518,0.7901721000671387,0,2023-07-18 23:55:00
519,0.4689151346683502,0,2023-07-19 00:10:00
520,0.7028438448905945,0,2023-07-19 00:25:00
521,0.7367096543312073,0,2023-07-19 00:40:00
522,0.8385331630706787,0,2023-07-19 00:55:00
523,0.5449998378753662,0,2023-07-19 01:10:00
524,0.8114089965820312,0,2023-07-19 01:25:00
525,0.7559661269187927,0,2023-07-19 01:40:00
526,0.7863689661026001,0,2023-07-19 01:55:00
527,0.5226441621780396,0,2023-07-19 02:10:00
528,0.6296561360359192,0,2023-07-19 02:25:00
529,0.6936132311820984,0,2023-07-19 02:40:00
530,0.40204116702079773,0,2023-07-19 02:55:00
531,0.4490901231765747,0,2023-07-19 03:10:00
532,0.7387065887451172,0,2023-07-19 03:25:00
533,0.6499104499816895,0,2023-07-19 03:40:00
534,0.6392392516136169,0,2023-07-19 03:55:00
